"Week.Ending","SKU","Dollars","Units","ARP"
2017-02-25,1299,4834.14,4278,1.13
2017-02-25,1300,16488.24,11948,1.38
2017-02-25,1095,216388.4,102070,2.12
2017-02-25,1096,0,0,0.1
2017-02-25,1301,624,780,0.8
2017-02-25,1098,184681.26,89218,2.07
2017-02-25,1099,1948669.2,636820,3.06
2017-02-25,1100,337.68,469,0.72
2017-02-25,1101,0.22,1,0.22
2017-02-25,1102,1031324.25,375027,2.75
2017-02-25,1103,13446.9,10035,1.34
2017-02-25,1105,2494876.67,782093,3.19
2017-02-25,1302,163.2,255,0.64
2017-02-25,1303,163.2,255,0.64
2017-02-25,1304,337.68,469,0.72
2017-02-25,1106,13446.9,10035,1.34
2017-02-25,1305,65.45,119,0.55
2017-02-25,1306,163.2,255,0.64
2017-02-25,1107,3154803.44,950242,3.32
2017-02-25,1108,2531372.8,791054,3.2
2017-02-25,1307,106.8,178,0.6
2017-02-25,1110,106.8,178,0.6
2017-02-25,1111,9.6,24,0.4
2017-02-25,1308,163.2,255,0.64
2017-02-25,1309,1.45,5,0.29
2017-02-25,1310,10728.93,8317,1.29
2017-02-25,1112,16488.24,11948,1.38
2017-02-25,1311,129166.05,66239,1.95
2017-02-25,1113,238.68,351,0.68
2017-02-25,1114,465.12,612,0.76
2017-02-25,1115,9.6,24,0.4
2017-02-25,1116,20.25,45,0.45
2017-02-25,1117,238.68,351,0.68
2017-02-25,1312,7374.95,6095,1.21
2017-02-25,1313,38,76,0.5
2017-02-25,1314,13446.9,10035,1.34
2017-02-25,1119,2954.64,2841,1.04
2017-02-25,1120,5566,4840,1.15
2017-02-25,1122,22031.3,15194,1.45
2017-02-25,1124,10028014.62,2494531,4.02
2017-02-25,1125,1583398.72,534932,2.96
2017-02-25,1315,38,76,0.5
2017-02-25,1316,4133.8,3758,1.1
2017-02-25,1317,9.6,24,0.4
2017-02-25,1126,0,0,0
2017-02-25,1127,3548361.18,1049811,3.38
2017-02-25,1129,294787446.59,41695537,7.07
2017-02-25,1318,20.25,45,0.45
2017-02-25,1319,4133.8,3758,1.1
2017-02-25,1130,1277358.6,448196,2.85
2017-02-25,1131,63364.71,36627,1.73
2017-02-25,1133,2954.64,2841,1.04
2017-02-25,1134,38,76,0.5
2017-02-25,1135,55621.28,32912,1.69
2017-02-25,1136,0,0,0.03
2017-02-25,1137,0,0,0.1
2017-02-25,1138,0,0,0.1
2017-02-25,1141,0,0,0.16
2017-02-25,1142,1.45,5,0.29
2017-02-25,1143,3.74,11,0.34
2017-02-25,1144,38,76,0.5
2017-02-25,1145,20.25,45,0.45
2017-02-25,1146,238.68,351,0.68
2017-02-25,1147,4133.8,3758,1.1
2017-02-25,1148,84890616.44,14789306,5.74
2017-02-25,1149,9487.8,7530,1.26
2017-02-25,1150,536501.29,217207,2.47
2017-02-25,1151,38,76,0.5
2017-02-25,1152,31175.76,20244,1.54
2017-02-25,1153,2168437.44,695012,3.12
2017-02-25,1154,1647.82,1753,0.94
2017-02-25,1155,22031.3,15194,1.45
2017-02-25,1156,624,780,0.8
2017-02-25,1157,111260.2,58558,1.9
2017-02-25,1158,233999.55,108837,2.15
2017-02-25,1159,106.8,178,0.6
2017-02-25,1160,337.68,469,0.72
2017-02-25,1161,20.25,45,0.45
2017-02-25,1162,71079407.1,12738245,5.58
2017-02-25,1163,522373.62,212347,2.46
2017-02-25,1164,508477.9,207542,2.45
2017-02-25,1165,390237.12,166768,2.34
2017-02-25,1166,2465.41,2441,1.01
2017-02-25,1167,118263813.1,19483330,6.07
2017-02-25,1168,18300.39,12979,1.41
2017-02-25,1169,951877.6,349955,2.72
2017-02-25,1170,22031.3,15194,1.45
2017-02-25,1171,1277358.6,448196,2.85
2017-02-25,1172,465.12,612,0.76
2017-02-25,1173,100458.27,53721,1.87
2017-02-25,1174,33755.28,21638,1.56
2017-02-25,1175,624,780,0.8
2017-02-25,1176,89873.13,49111,1.83
2017-02-25,1177,18086362.2,4073505,4.44
2017-02-25,1178,5566,4840,1.15
2017-02-25,1179,261510.09,119411,2.19
2017-02-25,1180,6425.1,5445,1.18
2017-02-25,1181,208408.92,98772,2.11
2017-02-25,1182,163.2,255,0.64
2017-02-25,1183,6425.1,5445,1.18
2017-02-25,1184,624,780,0.8
2017-02-25,1185,10728.93,8317,1.29
2017-02-25,1186,12641536.38,3024291,4.18
2017-02-25,1187,122790.46,63622,1.93
2017-02-25,1188,45516.56,27754,1.64
2017-02-25,1189,9.6,24,0.4
2017-02-25,1191,762218.26,290923,2.62
2017-02-25,1192,9549789.69,2393431,3.99
2017-02-25,1194,624,780,0.8
2017-02-25,1195,65.45,119,0.55
2017-02-25,1198,3508.53,3279,1.07
2017-02-25,1199,65.45,119,0.55
2017-02-25,1201,1074405.44,387872,2.77
2017-02-25,1320,2465.41,2441,1.01
2017-02-25,1202,337.68,469,0.72
2017-02-25,1203,117239.04,61062,1.92
2017-02-25,1204,2016.63,2079,0.97
2017-02-25,1205,38,76,0.5
2017-02-25,1206,38,76,0.5
2017-02-25,1207,0,0,0.03
2017-02-25,1208,65.45,119,0.55
2017-02-25,1210,111260.2,58558,1.9
2017-02-25,1212,51442163.52,9742834,5.28
2017-02-25,1213,20.25,45,0.45
2017-02-25,1321,184681.26,89218,2.07
2017-02-25,1214,7374.95,6095,1.21
2017-02-25,1215,7374.95,6095,1.21
2017-02-25,1216,3.74,11,0.34
2017-02-25,1323,163.2,255,0.64
2017-02-25,1217,337.68,469,0.72
2017-02-25,1218,176599.3,86146,2.05
2017-02-25,1219,16488.24,11948,1.38
2017-02-25,1324,0.22,1,0.22
2017-02-25,1220,135067.52,68912,1.96
2017-02-25,1325,38,76,0.5
2017-02-25,1222,281367.24,126742,2.22
2017-02-25,1223,624,780,0.8
2017-02-25,1224,3508.53,3279,1.07
2017-02-25,1225,0,0,0.1
2017-02-25,1226,1.45,5,0.29
2017-02-25,1227,20.25,45,0.45
2017-02-25,1326,4834.14,4278,1.13
2017-02-25,1228,1277358.6,448196,2.85
2017-02-25,1327,798095.76,302309,2.64
2017-02-25,1328,71798.28,40564,1.77
2017-02-25,1229,1329.51,1461,0.91
2017-02-25,1230,719473264.4,87740642,8.2
2017-02-25,1231,2740278.6,845765,3.24
2017-02-25,1232,11721720.57,2838189,4.13
2017-02-25,1233,5611561.1,1537414,3.65
2017-02-25,1234,1690590.85,565415,2.99
2017-02-25,1235,22031.3,15194,1.45
2017-02-25,1236,1555927.35,527433,2.95
2017-02-25,1237,0,0,0.1
2017-02-25,1330,1.45,5,0.29
2017-02-25,1238,8043659.04,2073108,3.88
2017-02-25,1239,1329.51,1461,0.91
2017-02-25,1240,20107.23,14061,1.43
2017-02-25,1241,2954.64,2841,1.04
2017-02-25,1242,1647.82,1753,0.94
2017-02-25,1243,141851.16,71642,1.98
2017-02-25,1244,3.74,11,0.34
2017-02-25,1245,38,76,0.5
2017-02-25,1246,0.22,1,0.22
2017-02-25,1247,1.45,5,0.29
2017-02-25,1249,1647.82,1753,0.94
2017-02-25,1250,163.2,255,0.64
2017-02-25,1251,3.74,11,0.34
2017-02-25,1253,3.74,11,0.34
2017-02-25,1254,0.22,1,0.22
2017-02-25,1255,624,780,0.8
2017-02-25,1256,106.8,178,0.6
2017-02-25,1257,2465.41,2441,1.01
2017-02-25,1258,7374.95,6095,1.21
2017-02-25,1259,1748650.47,580947,3.01
2017-02-25,1260,367290.8,158315,2.32
2017-02-25,1261,184703105.1,28242065,6.54
2017-02-25,1262,14915.12,10967,1.36
2017-02-25,1263,816414.65,308081,2.65
2017-02-25,1264,4133.8,3758,1.1
2017-02-25,1265,105490.56,56112,1.88
2017-02-25,1266,1402060.1,483469,2.9
2017-02-25,1267,6425.1,5445,1.18
2017-02-25,1268,80505,44725,1.8
2017-02-25,1269,106.8,178,0.6
2017-02-25,1270,45516.56,27754,1.64
2017-02-25,1271,415797.54,175442,2.37
2017-02-25,1272,59408.82,34742,1.71
2017-02-25,1273,0,0,0.03
2017-02-25,1274,0,0,0
2017-02-25,1275,75858.26,42617,1.78
2017-02-25,1276,7671544.65,1992609,3.85
2017-02-25,1277,85339.8,46890,1.82
2017-02-25,1278,21504614.85,4705605,4.57
2017-02-25,1329,65.45,119,0.55
2017-02-25,1279,0,0,0
2017-02-25,1024,624,780,0.8
2017-02-25,1025,465.12,612,0.76
2017-02-25,1026,106.8,178,0.6
2017-02-25,1028,2465.41,2441,1.01
2017-02-25,1029,820.68,977,0.84
2017-02-25,1280,780029.07,296589,2.63
2017-02-25,1035,2016.63,2079,0.97
2017-02-25,1044,1046.61,1203,0.87
2017-03-04,1001,820.68,977,0.84
2017-03-04,1002,337.68,469,0.72
2017-03-04,1004,465.12,612,0.76
2017-03-04,1005,20.25,45,0.45
2017-03-04,1006,1329.51,1461,0.91
2017-03-04,1007,106.8,178,0.6
2017-03-04,1009,8350.47,6789,1.23
2017-03-04,1281,20.25,45,0.45
2017-03-04,1010,465.12,612,0.76
2017-03-04,1011,3.74,11,0.34
2017-03-04,1282,65.45,119,0.55
2017-03-04,1013,5566,4840,1.15
2017-03-04,1014,4809659.68,1351028,3.56
2017-03-04,1015,992943.12,362388,2.74
2017-03-04,1016,3.74,11,0.34
2017-03-04,1283,14915.12,10967,1.36
2017-03-04,1284,820.68,977,0.84
2017-03-04,1018,28732.56,18903,1.52
2017-03-04,1020,43283733.75,8437375,5.13
2017-03-04,1022,1801949.44,596672,3.02
2017-03-04,1285,1329.51,1461,0.91
2017-03-04,1286,2465.41,2441,1.01
2017-03-04,1023,9.6,24,0.4
2017-03-04,1027,28732.56,18903,1.52
2017-03-04,1030,200613,95530,2.1
2017-03-04,1031,624,780,0.8
2017-03-04,1032,1647.82,1753,0.94
2017-03-04,1033,65.45,119,0.55
2017-03-04,1038,0,0,0.03
2017-03-04,1039,1528750.02,519983,2.94
2017-03-04,1047,169589.28,83132,2.04
2017-03-04,1048,35268481.76,7110581,4.96
2017-03-04,1050,3.74,11,0.34
2017-03-04,1051,11989.12,9152,1.31
2017-03-04,1052,155320.74,77274,2.01
2017-03-04,1053,550862.56,222122,2.48
2017-03-04,1054,153953611.36,24282904,6.34
2017-03-04,1055,28732.56,18903,1.52
2017-03-04,1287,693473.04,268788,2.58
2017-03-04,1056,1.45,5,0.29
2017-03-04,1057,38,76,0.5
2017-03-04,1058,163.2,255,0.64
2017-03-04,1059,2016.63,2079,0.97
2017-03-04,1288,8350.47,6789,1.23
2017-03-04,1289,2954.64,2841,1.04
2017-03-04,1061,200613,95530,2.1
2017-03-04,1062,0,0,0
2017-03-04,1063,69670636.4,12530690,5.56
2017-03-04,1065,356139.63,154173,2.31
2017-03-04,1290,7374.95,6095,1.21
2017-03-04,1291,1831956.18,604606,3.03
2017-03-04,1068,1647.82,1753,0.94
2017-03-04,1069,2194957.44,703512,3.12
2017-03-04,1070,4133.8,3758,1.1
2017-03-04,1292,0.22,1,0.22
2017-03-04,1071,4133.8,3758,1.1
2017-03-04,1072,163.2,255,0.64
2017-03-04,1293,3.74,11,0.34
2017-03-04,1073,85195220,14816560,5.75
2017-03-04,1074,1501865.26,512582,2.93
2017-03-04,1294,1329.51,1461,0.91
2017-03-04,1295,9.6,24,0.4
2017-03-04,1075,238.68,351,0.68
2017-03-04,1076,38,76,0.5
2017-03-04,1078,33755.28,21638,1.56
2017-03-04,1080,252507.22,115829,2.18
2017-03-04,1081,92163354.96,15835628,5.82
2017-03-04,1082,22031.3,15194,1.45
2017-03-04,1296,820.68,977,0.84
2017-03-04,1084,65.45,119,0.55
2017-03-04,1086,6425.1,5445,1.18
2017-03-04,1087,644504.85,252747,2.55
2017-03-04,1088,1046.61,1203,0.87
2017-03-04,1297,337.68,469,0.72
2017-03-04,1298,2465.41,2441,1.01
2017-03-04,1090,4151376.14,1196362,3.47
2017-03-04,1092,480682129.07,62670421,7.67
2017-03-04,1094,12256158.72,2946192,4.16
2017-03-04,1299,2954.64,2841,1.04
2017-03-04,1300,33755.28,21638,1.56
2017-03-04,1095,135067.52,68912,1.96
2017-03-04,1096,106.8,178,0.6
2017-03-04,1301,9.6,24,0.4
2017-03-04,1098,135067.52,68912,1.96
2017-03-04,1099,2740278.6,845765,3.24
2017-03-04,1100,9.6,24,0.4
2017-03-04,1101,65.45,119,0.55
2017-03-04,1102,1453946.84,497927,2.92
2017-03-04,1103,3508.53,3279,1.07
2017-03-04,1104,0,0,0
2017-03-04,1105,3040022.7,921219,3.3
2017-03-04,1302,65.45,119,0.55
2017-03-04,1303,65.45,119,0.55
2017-03-04,1304,3.74,11,0.34
2017-03-04,1106,63364.71,36627,1.73
2017-03-04,1305,8350.47,6789,1.23
2017-03-04,1306,465.12,612,0.76
2017-03-04,1107,4809659.68,1351028,3.56
2017-03-04,1108,2999269.28,911632,3.29
2017-03-04,1307,2465.41,2441,1.01
2017-03-04,1110,20.25,45,0.45
2017-03-04,1111,238.68,351,0.68
2017-03-04,1308,106.8,178,0.6
2017-03-04,1309,0,0,0.1
2017-03-04,1310,3508.53,3279,1.07
2017-03-04,1112,24075.66,16378,1.47
2017-03-04,1311,343696.94,150086,2.29
2017-03-04,1113,38,76,0.5
2017-03-04,1114,4133.8,3758,1.1
2017-03-04,1115,9.6,24,0.4
2017-03-04,1116,9.6,24,0.4
2017-03-04,1117,465.12,612,0.76
2017-03-04,1312,26244.86,17614,1.49
2017-03-04,1313,65.45,119,0.55
2017-03-04,1314,24075.66,16378,1.47
2017-03-04,1119,6425.1,5445,1.18
2017-03-04,1120,465.12,612,0.76
2017-03-04,1122,36475.88,23086,1.58
2017-03-04,1123,0,0,0
2017-03-04,1124,10752166.7,2641810,4.07
2017-03-04,1125,2135195.38,686558,3.11
2017-03-04,1315,337.68,469,0.72
2017-03-04,1316,11989.12,9152,1.31
2017-03-04,1317,38,76,0.5
2017-03-04,1127,5774660.59,1573477,3.67
2017-03-04,1129,278715437,39816491,7
2017-03-04,1318,5566,4840,1.15
2017-03-04,1319,1046.61,1203,0.87
2017-03-04,1130,1141067.2,407524,2.8
2017-03-04,1131,59408.82,34742,1.71
2017-03-04,1133,5566,4840,1.15
2017-03-04,1134,1.45,5,0.29
2017-03-04,1135,22031.3,15194,1.45
2017-03-04,1136,3.74,11,0.34
2017-03-04,1137,0,0,0.1
2017-03-04,1138,1.45,5,0.29
2017-03-04,1141,0,0,0.1
2017-03-04,1142,1.45,5,0.29
2017-03-04,1143,0,0,0
2017-03-04,1144,1.45,5,0.29
2017-03-04,1145,0,0,0.16
2017-03-04,1146,163.2,255,0.64
2017-03-04,1147,2954.64,2841,1.04
2017-03-04,1148,88013233.34,15227203,5.78
2017-03-04,1149,10728.93,8317,1.29
2017-03-04,1150,415797.54,175442,2.37
2017-03-04,1151,465.12,612,0.76
2017-03-04,1152,63364.71,36627,1.73
2017-03-04,1153,1748650.47,580947,3.01
2017-03-04,1154,9.6,24,0.4
2017-03-04,1155,24075.66,16378,1.47
2017-03-04,1156,820.68,977,0.84
2017-03-04,1157,100458.27,53721,1.87
2017-03-04,1158,80505,44725,1.8
2017-03-04,1159,2016.63,2079,0.97
2017-03-04,1160,1647.82,1753,0.94
2017-03-04,1161,20.25,45,0.45
2017-03-04,1162,74383257.1,13235455,5.62
2017-03-04,1163,762218.26,290923,2.62
2017-03-04,1164,710286.78,274242,2.59
2017-03-04,1165,242578.8,112305,2.16
2017-03-04,1166,2954.64,2841,1.04
2017-03-04,1167,106026302.08,17789648,5.96
2017-03-04,1168,14915.12,10967,1.36
2017-03-04,1169,1074405.44,387872,2.77
2017-03-04,1170,71798.28,40564,1.77
2017-03-04,1171,1141067.2,407524,2.8
2017-03-04,1172,163.2,255,0.64
2017-03-04,1173,89873.13,49111,1.83
2017-03-04,1174,9487.8,7530,1.26
2017-03-04,1175,20.25,45,0.45
2017-03-04,1176,80505,44725,1.8
2017-03-04,1177,10544944.62,2597277,4.06
2017-03-04,1178,163.2,255,0.64
2017-03-04,1179,80505,44725,1.8
2017-03-04,1180,5566,4840,1.15
2017-03-04,1181,216388.4,102070,2.12
2017-03-04,1182,106.8,178,0.6
2017-03-04,1183,16488.24,11948,1.38
2017-03-04,1184,106.8,178,0.6
2017-03-04,1185,14915.12,10967,1.36
2017-03-04,1186,12320875.84,2961749,4.16
2017-03-04,1187,117239.04,61062,1.92
2017-03-04,1188,67494,38568,1.75
2017-03-04,1189,0.22,1,0.22
2017-03-04,1191,1402060.1,483469,2.9
2017-03-04,1192,10459120.95,2582499,4.05
2017-03-04,1194,0.22,1,0.22
2017-03-04,1195,38,76,0.5
2017-03-04,1198,6425.1,5445,1.18
2017-03-04,1199,820.68,977,0.84
2017-03-04,1201,1719471,573157,3
2017-03-04,1320,3508.53,3279,1.07
2017-03-04,1202,624,780,0.8
2017-03-04,1203,105490.56,56112,1.88
2017-03-04,1204,8350.47,6789,1.23
2017-03-04,1205,38,76,0.5
2017-03-04,1206,9.6,24,0.4
2017-03-04,1207,1.45,5,0.29
2017-03-04,1208,65.45,119,0.55
2017-03-04,1210,135067.52,68912,1.96
2017-03-04,1212,55477777.3,10369678,5.35
2017-03-04,1213,65.45,119,0.55
2017-03-04,1321,367290.8,158315,2.32
2017-03-04,1214,4133.8,3758,1.1
2017-03-04,1215,4133.8,3758,1.1
2017-03-04,1216,238.68,351,0.68
2017-03-04,1322,38,76,0.5
2017-03-04,1323,65.45,119,0.55
2017-03-04,1217,20.25,45,0.45
2017-03-04,1218,129166.05,66239,1.95
2017-03-04,1219,6425.1,5445,1.18
2017-03-04,1324,0,0,0.03
2017-03-04,1220,122790.46,63622,1.93
2017-03-04,1325,106.8,178,0.6
2017-03-04,1221,0,0,0.03
2017-03-04,1222,63364.71,36627,1.73
2017-03-04,1223,9.6,24,0.4
2017-03-04,1224,1046.61,1203,0.87
2017-03-04,1225,9.6,24,0.4
2017-03-04,1226,38,76,0.5
2017-03-04,1227,65.45,119,0.55
2017-03-04,1326,2016.63,2079,0.97
2017-03-04,1228,1402060.1,483469,2.9
2017-03-04,1327,693473.04,268788,2.58
2017-03-04,1328,22031.3,15194,1.45
2017-03-04,1229,2465.41,2441,1.01
2017-03-04,1230,624869279.46,78011146,8.01
2017-03-04,1231,4339072.5,1239735,3.5
2017-03-04,1232,12320875.84,2961749,4.16
2017-03-04,1233,4151376.14,1196362,3.47
2017-03-04,1234,2817820.12,864362,3.26
2017-03-04,1235,28732.56,18903,1.52
2017-03-04,1236,1611165.6,542480,2.97
2017-03-04,1330,0.22,1,0.22
2017-03-04,1238,5209078.38,1442958,3.61
2017-03-04,1239,2465.41,2441,1.01
2017-03-04,1240,71798.28,40564,1.77
2017-03-04,1241,163.2,255,0.64
2017-03-04,1242,163.2,255,0.64
2017-03-04,1243,135067.52,68912,1.96
2017-03-04,1244,65.45,119,0.55
2017-03-04,1245,1329.51,1461,0.91
2017-03-04,1246,0.22,1,0.22
2017-03-04,1247,20.25,45,0.45
2017-03-04,1249,20.25,45,0.45
2017-03-04,1250,38,76,0.5
2017-03-04,1251,3.74,11,0.34
2017-03-04,1253,0.22,1,0.22
2017-03-04,1254,3.74,11,0.34
2017-03-04,1255,38,76,0.5
2017-03-04,1256,820.68,977,0.84
2017-03-04,1257,13446.9,10035,1.34
2017-03-04,1258,2465.41,2441,1.01
2017-03-04,1259,1141067.2,407524,2.8
2017-03-04,1260,479389.9,198095,2.42
2017-03-04,1261,171293185.58,26515973,6.46
2017-03-04,1262,59408.82,34742,1.71
2017-03-04,1263,1233798.24,434436,2.84
2017-03-04,1264,4133.8,3758,1.1
2017-03-04,1265,55621.28,32912,1.69
2017-03-04,1266,1210198.56,427632,2.83
2017-03-04,1267,4133.8,3758,1.1
2017-03-04,1268,71798.28,40564,1.77
2017-03-04,1269,1329.51,1461,0.91
2017-03-04,1270,155320.74,77274,2.01
2017-03-04,1271,312246.12,138162,2.26
2017-03-04,1272,85339.8,46890,1.82
2017-03-04,1275,33755.28,21638,1.56
2017-03-04,1276,10459120.95,2582499,4.05
2017-03-04,1277,67494,38568,1.75
2017-03-04,1278,26178956.08,5546389,4.72
2017-03-04,1329,1329.51,1461,0.91
2017-03-04,1024,0,0,0.1
2017-03-04,1025,1329.51,1461,0.91
2017-03-04,1026,0.22,1,0.22
2017-03-04,1028,4133.8,3758,1.1
2017-03-04,1029,106.8,178,0.6
2017-03-04,1280,693473.04,268788,2.58
2017-03-04,1035,820.68,977,0.84
2017-03-04,1044,163.2,255,0.64
2017-03-11,1001,106.8,178,0.6
2017-03-11,1002,20.25,45,0.45
2017-03-11,1004,1046.61,1203,0.87
2017-03-11,1005,106.8,178,0.6
2017-03-11,1006,2954.64,2841,1.04
2017-03-11,1007,1329.51,1461,0.91
2017-03-11,1009,16488.24,11948,1.38
2017-03-11,1281,9.6,24,0.4
2017-03-11,1010,624,780,0.8
2017-03-11,1011,65.45,119,0.55
2017-03-11,1282,163.2,255,0.64
2017-03-11,1013,1329.51,1461,0.91
2017-03-11,1014,6548722.5,1746326,3.75
2017-03-11,1015,1186878.78,420879,2.82
2017-03-11,1016,163.2,255,0.64
2017-03-11,1283,3508.53,3279,1.07
2017-03-11,1284,106.8,178,0.6
2017-03-11,1018,45516.56,27754,1.64
2017-03-11,1020,35553133.56,7153548,4.97
2017-03-11,1022,892262.24,331696,2.69
2017-03-11,1285,465.12,612,0.76
2017-03-11,1286,1647.82,1753,0.94
2017-03-11,1023,465.12,612,0.76
2017-03-11,1027,2465.41,2441,1.01
2017-03-11,1030,176599.3,86146,2.05
2017-03-11,1031,2954.64,2841,1.04
2017-03-11,1032,20.25,45,0.45
2017-03-11,1033,65.45,119,0.55
2017-03-11,1038,0,0,0.16
2017-03-11,1039,780029.07,296589,2.63
2017-03-11,1047,135067.52,68912,1.96
2017-03-11,1048,28475136.95,5944705,4.79
2017-03-11,1050,65.45,119,0.55
2017-03-11,1051,4834.14,4278,1.13
2017-03-11,1052,45516.56,27754,1.64
2017-03-11,1053,550862.56,222122,2.48
2017-03-11,1054,114475352.92,18952873,6.04
2017-03-11,1055,55621.28,32912,1.69
2017-03-11,1287,762218.26,290923,2.62
2017-03-11,1056,9.6,24,0.4
2017-03-11,1057,3.74,11,0.34
2017-03-11,1058,9.6,24,0.4
2017-03-11,1059,1329.51,1461,0.91
2017-03-11,1288,7374.95,6095,1.21
2017-03-11,1289,8350.47,6789,1.23
2017-03-11,1061,45516.56,27754,1.64
2017-03-11,1063,52397670.9,9886353,5.3
2017-03-11,1065,300829.76,134299,2.24
2017-03-11,1290,5566,4840,1.15
2017-03-11,1291,1277358.6,448196,2.85
2017-03-11,1068,106.8,178,0.6
2017-03-11,1069,1141067.2,407524,2.8
2017-03-11,1070,13446.9,10035,1.34
2017-03-11,1292,1647.82,1753,0.94
2017-03-11,1071,2954.64,2841,1.04
2017-03-11,1072,2016.63,2079,0.97
2017-03-11,1293,820.68,977,0.84
2017-03-11,1073,68828413.8,12401516,5.55
2017-03-11,1074,1748650.47,580947,3.01
2017-03-11,1294,1046.61,1203,0.87
2017-03-11,1295,624,780,0.8
2017-03-11,1075,163.2,255,0.64
2017-03-11,1076,0,0,0.16
2017-03-11,1078,6425.1,5445,1.18
2017-03-11,1079,0,0,0.03
2017-03-11,1080,281367.24,126742,2.22
2017-03-11,1081,79997559.25,14059325,5.69
2017-03-11,1082,6425.1,5445,1.18
2017-03-11,1296,238.68,351,0.68
2017-03-11,1084,9.6,24,0.4
2017-03-11,1086,20.25,45,0.45
2017-03-11,1087,798095.76,302309,2.64
2017-03-11,1088,1329.51,1461,0.91
2017-03-11,1297,9.6,24,0.4
2017-03-11,1298,820.68,977,0.84
2017-03-11,1090,4288616.7,1228830,3.49
2017-03-11,1092,376309727.04,51129039,7.36
2017-03-11,1094,9140076,2308100,3.96
2017-03-11,1299,820.68,977,0.84
2017-03-11,1300,8350.47,6789,1.23
2017-03-11,1095,129166.05,66239,1.95
2017-03-11,1096,0.22,1,0.22
2017-03-11,1301,337.68,469,0.72
2017-03-11,1098,24075.66,16378,1.47
2017-03-11,1099,1748650.47,580947,3.01
2017-03-11,1100,238.68,351,0.68
2017-03-11,1101,20.25,45,0.45
2017-03-11,1102,911871,337730,2.7
2017-03-11,1103,2465.41,2441,1.01
2017-03-11,1105,1917519.75,628695,3.05
2017-03-11,1302,238.68,351,0.68
2017-03-11,1303,163.2,255,0.64
2017-03-11,1304,9.6,24,0.4
2017-03-11,1106,16488.24,11948,1.38
2017-03-11,1305,20.25,45,0.45
2017-03-11,1306,1329.51,1461,0.91
2017-03-11,1107,3154803.44,950242,3.32
2017-03-11,1108,2069654.19,669791,3.09
2017-03-11,1307,820.68,977,0.84
2017-03-11,1110,337.68,469,0.72
2017-03-11,1111,106.8,178,0.6
2017-03-11,1308,106.8,178,0.6
2017-03-11,1309,3.74,11,0.34
2017-03-11,1310,7374.95,6095,1.21
2017-03-11,1112,3508.53,3279,1.07
2017-03-11,1311,26244.86,17614,1.49
2017-03-11,1113,65.45,119,0.55
2017-03-11,1114,65.45,119,0.55
2017-03-11,1115,20.25,45,0.45
2017-03-11,1116,106.8,178,0.6
2017-03-11,1117,14915.12,10967,1.36
2017-03-11,1312,6425.1,5445,1.18
2017-03-11,1313,465.12,612,0.76
2017-03-11,1314,7374.95,6095,1.21
2017-03-11,1119,4133.8,3758,1.1
2017-03-11,1120,65.45,119,0.55
2017-03-11,1121,0,0,0.03
2017-03-11,1122,31175.76,20244,1.54
2017-03-11,1124,6548722.5,1746326,3.75
2017-03-11,1125,798095.76,302309,2.64
2017-03-11,1315,65.45,119,0.55
2017-03-11,1316,337.68,469,0.72
2017-03-11,1317,465.12,612,0.76
2017-03-11,1126,0,0,0
2017-03-11,1127,3348281.45,999487,3.35
2017-03-11,1129,268406087.28,38564093,6.96
2017-03-11,1318,163.2,255,0.64
2017-03-11,1319,1329.51,1461,0.91
2017-03-11,1130,762218.26,290923,2.62
2017-03-11,1131,16488.24,11948,1.38
2017-03-11,1133,4133.8,3758,1.1
2017-03-11,1134,0,0,0.03
2017-03-11,1135,7374.95,6095,1.21
2017-03-11,1136,0,0,0.1
2017-03-11,1137,0,0,0.03
2017-03-11,1138,0,0,0
2017-03-11,1141,1.45,5,0.29
2017-03-11,1142,163.2,255,0.64
2017-03-11,1143,0,0,0
2017-03-11,1144,106.8,178,0.6
2017-03-11,1145,9.6,24,0.4
2017-03-11,1146,238.68,351,0.68
2017-03-11,1147,8350.47,6789,1.23
2017-03-11,1148,65250025.5,11863641,5.5
2017-03-11,1149,5566,4840,1.15
2017-03-11,1150,494810.04,202791,2.44
2017-03-11,1151,238.68,351,0.68
2017-03-11,1152,42353.28,26144,1.62
2017-03-11,1153,1555927.35,527433,2.95
2017-03-11,1154,20.25,45,0.45
2017-03-11,1155,42353.28,26144,1.62
2017-03-11,1156,624,780,0.8
2017-03-11,1157,13446.9,10035,1.34
2017-03-11,1158,55621.28,32912,1.69
2017-03-11,1159,465.12,612,0.76
2017-03-11,1160,820.68,977,0.84
2017-03-11,1161,65.45,119,0.55
2017-03-11,1162,64317099.56,11736697,5.48
2017-03-11,1163,402030.95,171077,2.35
2017-03-11,1164,1074405.44,387872,2.77
2017-03-11,1165,122790.46,63622,1.93
2017-03-11,1166,820.68,977,0.84
2017-03-11,1167,88802885.94,15337286,5.79
2017-03-11,1168,13446.9,10035,1.34
2017-03-11,1169,595349.41,237191,2.51
2017-03-11,1170,63364.71,36627,1.73
2017-03-11,1171,1326384.85,462155,2.87
2017-03-11,1172,1647.82,1753,0.94
2017-03-11,1173,31175.76,20244,1.54
2017-03-11,1174,9487.8,7530,1.26
2017-03-11,1175,1647.82,1753,0.94
2017-03-11,1176,48833.88,29418,1.66
2017-03-11,1177,11262162.9,2746869,4.1
2017-03-11,1178,0,0,0.03
2017-03-11,1179,31175.76,20244,1.54
